Test: [0/331]	Time 2.859 (2.859)	Loss 0.2245 (0.2245)	Prec@1 100.000 (100.000)	
Test: [0/331]	Time 0.668 (0.668)	Loss 0.0009 (0.0009)	Prec@1 100.000 (100.000)	
Test: [10/331]	Time 0.131 (0.126)	Loss 0.0008 (0.0008)	Prec@1 100.000 (100.000)	
Test: [20/331]	Time 0.082 (0.101)	Loss 0.0008 (0.0043)	Prec@1 100.000 (99.851)	
Test: [30/331]	Time 0.159 (0.096)	Loss 0.0009 (0.0031)	Prec@1 100.000 (99.899)	
Test: [40/331]	Time 0.056 (0.092)	Loss 0.0008 (0.0028)	Prec@1 100.000 (99.886)	
Test: [50/331]	Time 0.076 (0.085)	Loss 0.0008 (0.0024)	Prec@1 100.000 (99.908)	
Test: [60/331]	Time 0.056 (0.080)	Loss 0.0008 (0.0022)	Prec@1 100.000 (99.923)	
Test: [70/331]	Time 0.054 (0.075)	Loss 0.0009 (0.0020)	Prec@1 100.000 (99.934)	
Test: [80/331]	Time 0.056 (0.071)	Loss 0.0014 (0.0089)	Prec@1 100.000 (99.749)	
Test: [90/331]	Time 0.028 (0.070)	Loss 0.0383 (0.0095)	Prec@1 98.438 (99.708)	
Test: [100/331]	Time 0.057 (0.066)	Loss 0.0007 (0.0086)	Prec@1 100.000 (99.737)	
Test: [110/331]	Time 0.034 (0.064)	Loss 0.0007 (0.0079)	Prec@1 100.000 (99.761)	
Test: [120/331]	Time 0.040 (0.063)	Loss 0.0009 (0.0073)	Prec@1 100.000 (99.780)	
Test: [130/331]	Time 0.041 (0.061)	Loss 0.0008 (0.0069)	Prec@1 100.000 (99.797)	
Test: [140/331]	Time 0.052 (0.060)	Loss 0.0008 (0.0064)	Prec@1 100.000 (99.812)	
Test: [150/331]	Time 0.051 (0.059)	Loss 0.0009 (0.0061)	Prec@1 100.000 (99.824)	
Test: [160/331]	Time 0.056 (0.058)	Loss 0.0008 (0.0057)	Prec@1 100.000 (99.835)	
Test: [170/331]	Time 0.041 (0.057)	Loss 0.0009 (0.0055)	Prec@1 100.000 (99.845)	
Test: [180/331]	Time 0.051 (0.057)	Loss 0.0009 (0.0052)	Prec@1 100.000 (99.853)	
Test: [190/331]	Time 0.050 (0.057)	Loss 0.0008 (0.0050)	Prec@1 100.000 (99.861)	
Test: [200/331]	Time 0.113 (0.056)	Loss 0.0008 (0.0048)	Prec@1 100.000 (99.868)	
Test: [210/331]	Time 0.046 (0.056)	Loss 0.0009 (0.0046)	Prec@1 100.000 (99.874)	
Test: [220/331]	Time 0.049 (0.056)	Loss 0.0010 (0.0044)	Prec@1 100.000 (99.880)	
Test: [230/331]	Time 0.102 (0.056)	Loss 0.0008 (0.0043)	Prec@1 100.000 (99.885)	
Test: [240/331]	Time 0.035 (0.055)	Loss 0.0009 (0.0041)	Prec@1 100.000 (99.890)	
Test: [250/331]	Time 0.059 (0.055)	Loss 0.0008 (0.0040)	Prec@1 100.000 (99.894)	
Test: [260/331]	Time 0.103 (0.055)	Loss 0.0009 (0.0039)	Prec@1 100.000 (99.898)	
Test: [270/331]	Time 0.028 (0.054)	Loss 0.0007 (0.0038)	Prec@1 100.000 (99.902)	
Test: [280/331]	Time 0.093 (0.055)	Loss 0.0010 (0.0435)	Prec@1 100.000 (99.016)	
Test: [290/331]	Time 0.030 (0.055)	Loss 0.0594 (0.0487)	Prec@1 98.438 (98.835)	
Test: [300/331]	Time 0.103 (0.055)	Loss 0.1868 (0.0587)	Prec@1 93.750 (98.500)	
Test: [310/331]	Time 0.042 (0.055)	Loss 0.0010 (0.0576)	Prec@1 100.000 (98.498)	
Test: [320/331]	Time 0.056 (0.055)	Loss 0.0486 (0.0567)	Prec@1 92.188 (98.457)	
